cik_str,Tickers,title,Sector,Sector_Check
1981535,SBET,"SharpLink Gaming, Inc.",Consumer Cyclical,True
1553788,SBEV,"SPLASH BEVERAGE GROUP, INC.",Consumer Defensive,True
1553788,SBEV-WT,"SPLASH BEVERAGE GROUP, INC.",,True
767405,SBFG,"SB FINANCIAL GROUP, INC.",Financial Services,True
1402328,SBFM,Sunshine Biopharma Inc.,Healthcare,True
1402328,SBFMW,Sunshine Biopharma Inc.,Healthcare,True
1971213,SBGI,"Sinclair, Inc.",Communication Services,True
1368458,SBH,"Sally Beauty Holdings, Inc.",Consumer Cyclical,True
882300,SBI,WESTERN ASSET INTERMEDIATE MUNI FUND INC.,Financial Services,True
1801602,SBIG,"SpringBig Holdings, Inc.",Technology,True
1801602,SBIGW,"SpringBig Holdings, Inc.",,True
1386716,SBLK,Star Bulk Carriers Corp.,Industrials,True
710752,SBR,SABINE ROYALTY TRUST,Energy,True
1492298,SBRA,"Sabra Health Care REIT, Inc.",Real Estate,True
1170858,SBS,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,Utilities,True
705432,SBSI,SOUTHSIDE BANCSHARES INC,Financial Services,True
1786909,SBSW,Sibanye Stillwater Ltd,Basic Materials,True
1680379,SBT,"Sterling Bancorp, Inc.",,True
829224,SBUX,STARBUCKS CORP,Consumer Cyclical,True
2015947,SBXD,SilverBox Corp IV,Financial Services,True
2015947,SBXD-UN,SilverBox Corp IV,Financial Services,True
2015947,SBXD-WT,SilverBox Corp IV,,True
1786909,SBYSF,Sibanye Stillwater Ltd,Basic Materials,True
2000366,SCAG,Scage Future,,True
1682220,SCCC,Sachem Capital Corp.,,True
1682220,SCCD,Sachem Capital Corp.,,True
1682220,SCCE,Sachem Capital Corp.,,True
1682220,SCCF,Sachem Capital Corp.,,True
1682220,SCCG,Sachem Capital Corp.,,True
1001838,SCCO,SOUTHERN COPPER CORP/,Basic Materials,True
1270131,SCD,LMP CAPITAL & INCOME FUND INC.,Financial Services,True
1114446,SCDL,UBS AG,,True
92103,SCE-PG,SOUTHERN CALIFORNIA EDISON Co,,True
92103,SCE-PJ,SOUTHERN CALIFORNIA EDISON Co,Financial Services,True
92103,SCE-PK,SOUTHERN CALIFORNIA EDISON Co,,True
92103,SCE-PL,SOUTHERN CALIFORNIA EDISON Co,,True
92103,SCE-PM,SOUTHERN CALIFORNIA EDISON Co,,True
92103,SCE-PN,SOUTHERN CALIFORNIA EDISON Co,,True
1277575,SCGX,SAXON CAPITAL GROUP INC,Financial Services,True
1276531,SCGY,"SCIENTIFIC ENERGY, INC",Communication Services,True
866729,SCHL,SCHOLASTIC CORP,Communication Services,True
316709,SCHW,SCHWAB CHARLES CORP,Financial Services,True
316709,SCHW-PD,SCHWAB CHARLES CORP,Financial Services,True
316709,SCHW-PJ,SCHWAB CHARLES CORP,Financial Services,True
89089,SCI,SERVICE CORP INTERNATIONAL,Consumer Cyclical,True
830616,SCIA,"SCI Engineered Materials, Inc.",Technology,True
944075,SCKT,"SOCKET MOBILE, INC.",Technology,True
94049,SCL,STEPAN CO,Basic Materials,True
1820190,SCLX,Scilex Holding Co,Healthcare,True
1820190,SCLXW,Scilex Holding Co,Healthcare,True
1551901,SCM,Stellus Capital Investment Corp,Financial Services,True
87802,SCND,SCIENTIFIC INDUSTRIES INC,Technology,True
1611747,SCNI,Scinai Immunotherapeutics Ltd.,Healthcare,True
1382574,SCNX,"Scienture Holdings, Inc.",Healthcare,True
1415311,SCO,ProShares Trust II,,True
1158172,SCOR,"COMSCORE, INC.",Communication Services,True
1604950,SCPH,scPharmaceuticals Inc.,Healthcare,True
1772028,SCPS,Scopus BioPharma Inc.,Healthcare,True
1476963,SCPX,"Scorpius Holdings, Inc.",Healthcare,True
1050825,SCS,STEELCASE INC,Consumer Cyclical,True
918965,SCSC,"SCANSOURCE, INC.",Technology,True
1703157,SCTH,"Securetech Innovations, Inc.",Consumer Cyclical,True
895447,SCVL,SHOE CARNIVAL INC,Consumer Cyclical,True
933972,SCWO,374Water Inc.,Industrials,True
1468666,SCWX,SecureWorks Corp,,True
1178253,SCYX,SCYNEXIS INC,Healthcare,True
1408146,SCYYF,SCANDIUM INTERNATIONAL MINING CORP.,Basic Materials,True
1349436,SD,SANDRIDGE ENERGY INC,Energy,True
1936804,SDA,SunCar Technology Group Inc.,Consumer Cyclical,True
1936804,SDAWW,SunCar Technology Group Inc.,,True
1775625,SDCCQ,"SmileDirectClub, Inc.",Healthcare,True
1022505,SDCH,"SideChannel, Inc.",Technology,True
1490978,SDGR,"Schrodinger, Inc.",Healthcare,True
1982518,SDHC,Smith Douglas Homes Corp.,Real Estate,True
1812923,SDHY,PGIM Short Duration High Yield Opportunities Fund,Financial Services,True
1856028,SDIG,"Stronghold Digital Mining, Inc.",,True
2014955,SDM,Smart Digital Group Ltd,Communication Services,True
1701756,SDOT,Sadot Group Inc.,Consumer Defensive,True
1737706,SDRL,Seadrill Ltd,Energy,True
1831979,SDST,Stardust Power Inc.,Industrials,True
1831979,SDSTW,Stardust Power Inc.,Industrials,True
1163609,SDSYA,SOUTH DAKOTA SOYBEAN PROCESSORS LLC,Consumer Defensive,True
1703399,SE,Sea Ltd,Consumer Cyclical,True
1019671,SEAC,SEACHANGE INTERNATIONAL INC,Technology,True
1308106,SEAL-PA,Seapeak LLC,Energy,True
1308106,SEAL-PB,Seapeak LLC,Energy,True
1856031,SEAT,Vivid Seats Inc.,Communication Services,True
1856031,SEATW,Vivid Seats Inc.,Communication Services,True
1763660,SEAV,SEATech Ventures Corp.,Technology,True
88121,SEB,SEABOARD CORP /DE/,Industrials,True
1633441,SECOY,Secoo Holding Ltd,Consumer Cyclical,True
1419612,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",Technology,True
1012100,SEE,SEALED AIR CORP/DE,Consumer Cyclical,True
1321851,SEED,Origin Agritech LTD,Basic Materials,True
1017491,SEELQ,"SEELOS THERAPEUTICS, INC.",Healthcare,True
1726445,SEER,"Seer, Inc.",Healthcare,True
2009684,SEG,Seaport Entertainment Group Inc.,Real Estate,True
1697500,SEI,"Solaris Energy Infrastructure, Inc.",Energy,True
350894,SEIC,SEI INVESTMENTS CO,Financial Services,True
819926,SEII,SHARING ECONOMY INTERNATIONAL INC.,Technology,True
1031235,SELF,"Global Self Storage, Inc.",Real Estate,True
1990950,SELX,Semilux International Ltd.,Technology,True
1320414,SEM,SELECT MEDICAL HOLDINGS CORP,Healthcare,True
1831840,SEMR,"SEMrush Holdings, Inc.",Technology,True
88948,SENEA,Seneca Foods Corp,Consumer Defensive,True
88948,SENEB,Seneca Foods Corp,Consumer Defensive,True
88948,SENEL,Seneca Foods Corp,,True
88948,SENEM,Seneca Foods Corp,,True
1576197,SENR,"Strategic Environmental & Energy Resources, Inc.",Industrials,True
1616543,SENS,"Senseonics Holdings, Inc.",Healthcare,True
1491434,SEOVF,SERNOVA CORP.,Healthcare,True
1984086,SEPN,"Septerna, Inc.",Healthcare,True
1969766,SEPS,Asep Medical Holdings Inc.,,True
1969766,SEPSF,Asep Medical Holdings Inc.,Healthcare,True
1708599,SER,"Serina Therapeutics, Inc.",Healthcare,True
1534969,SERA,"SERA PROGNOSTICS, INC.",Healthcare,True
1832483,SERV,Serve Robotics Inc. /DE/,Industrials,True
1819142,SES,SES AI Corp,Consumer Cyclical,True
1819142,SES-WT,SES AI Corp,,True
1840416,SEVCF,Sono Group N.V.,Consumer Cyclical,True
1452477,SEVN,Seven Hills Realty Trust,Real Estate,True
1662991,SEZL,Sezzle Inc.,Financial Services,True
720672,SF,STIFEL FINANCIAL CORP,Financial Services,True
720672,SF-PB,STIFEL FINANCIAL CORP,Financial Services,True
720672,SF-PC,STIFEL FINANCIAL CORP,Financial Services,True
720672,SF-PD,STIFEL FINANCIAL CORP,Financial Services,True
720672,SFB,STIFEL FINANCIAL CORP,,True
1541119,SFBC,"Sound Financial Bancorp, Inc.",Financial Services,True
1430723,SFBS,"ServisFirst Bancshares, Inc.",Financial Services,True
1831523,SFCO,Southern Financial Corp,Financial Services,True
818677,SFDL,SECURITY FEDERAL CORP,Financial Services,True
86115,SFES,SAFEGUARD SCIENTIFICS INC,Financial Services,True
1926792,SFHG,SAMFINE CREATION HOLDINGS GROUP Ltd,Industrials,True
1576942,SFIX,"Stitch Fix, Inc.",Consumer Cyclical,True
1289877,SFL,SFL Corp Ltd.,Industrials,True
1575515,SFM,"Sprouts Farmers Market, Inc.",Consumer Defensive,True
90498,SFNC,SIMMONS FIRST NATIONAL CORP,Financial Services,True
1821075,SFRT,"Appreciate Holdings, Inc.",Real Estate,True
1106213,SFRX,SEAFARER EXPLORATION CORP,Industrials,True
1090009,SFST,SOUTHERN FIRST BANCSHARES INC,Financial Services,True
1294404,SFUNY,Fang Holdings Ltd,Communication Services,True
1919847,SFWJ,"Software Effective Solutions, Corp.",Healthcare,True
1863218,SFWL,SHENGFENG DEVELOPMENT Ltd,Industrials,True
1477815,SG,"Sweetgreen, Inc.",Consumer Cyclical,True
886136,SGA,SAGA COMMUNICATIONS INC,Communication Services,True
1023994,SGBX,SAFE & GREEN HOLDINGS CORP.,Industrials,True
95574,SGC,"SUPERIOR GROUP OF COMPANIES, INC.",Consumer Cyclical,True
1959023,SGD,Safe & Green Development Corp,Real Estate,True
1878057,SGHC,Super Group (SGHC) Ltd,Consumer Cyclical,True
1531177,SGHT,"Sight Sciences, Inc.",Healthcare,True
1446371,SGIC,"Strategic Realty Trust, Inc.",Real Estate,True
1281721,SGIOF,SHIONOGI & CO LTD,Healthcare,True
1281721,SGIOY,SHIONOGI & CO LTD,Healthcare,True
1433551,SGLA,Sino Green Land Corp.,Industrials,True
1318482,SGLDF,KIDOZ INC.,,True
1422892,SGLY,Singularity Future Technology Ltd.,Industrials,True
915358,SGMA,SIGMATRON INTERNATIONAL INC,Technology,True
919175,SGMD,"Sugarmade, Inc.",Basic Materials,True
1848309,SGML,Sigma Lithium Corp,Basic Materials,True
1001233,SGMO,"SANGAMO THERAPEUTICS, INC",Healthcare,True
1400118,SGMT,Sagimet Biosciences Inc.,Healthcare,True
1898474,SGN,"Signing Day Sports, Inc.",Technology,True
1450923,SGOL,abrdn Gold ETF Trust,,True
1004989,SGRP,"SPAR Group, Inc.",Industrials,True
1638833,SGRY,"Surgery Partners, Inc.",Healthcare,True
1069347,SGSOF,SGS SOCIETE GENERALE DE SURVEILLANCE HOLDING SA /FI,Industrials,True
1069347,SGSOY,SGS SOCIETE GENERALE DE SURVEILLANCE HOLDING SA /FI,Industrials,True
1895251,SGTM,"Sustainable Green Team, Ltd.",Basic Materials,True
1002590,SGU,"STAR GROUP, L.P.",Energy,True
1620533,SHAK,Shake Shack Inc.,Consumer Cyclical,True
1035092,SHBI,SHORE BANCSHARES INC,Financial Services,True
1822479,SHC,Sotera Health Co,Healthcare,True
1846510,SHCO,Soho House & Co Inc.,Consumer Cyclical,True
1442651,SHECF,"Shin-Etsu Chemical Co., Ltd.",Basic Materials,True
1442651,SHECY,"Shin-Etsu Chemical Co., Ltd.",Basic Materials,True
1306965,SHEL,Shell plc,Energy,True
354963,SHEN,SHENANDOAH TELECOMMUNICATIONS CO/VA/,Communication Services,True
1854963,SHFS,"SHF Holdings, Inc.",Financial Services,True
1854963,SHFSW,"SHF Holdings, Inc.",Financial Services,True
1263043,SHG,SHINHAN FINANCIAL GROUP CO LTD,Financial Services,True
1874138,SHGI,"Sparx Holdings Group, Inc.",Industrials,True
1887944,SHIM,Shimmick Corp,Industrials,True
1448397,SHIP,Seanergy Maritime Holdings Corp.,Industrials,True
1831651,SHLS,"Shoals Technologies Group, Inc.",Technology,True
1166834,SHLT,SHL TELEMEDICINE LTD,Healthcare,True
1987240,SHMD,SCHMID Group N.V.,Industrials,True
1987240,SHMDW,SCHMID Group N.V.,Industrials,True
1465470,SHMP,NaturalShrimp Inc,Consumer Defensive,True
1766267,SHMY,Synergy Empire Ltd,Consumer Cyclical,True
927971,SHNY,BANK OF MONTREAL /CAN/,,True
1295810,SHO,"Sunstone Hotel Investors, Inc.",Real Estate,True
1295810,SHO-PH,"Sunstone Hotel Investors, Inc.",Real Estate,True
1295810,SHO-PI,"Sunstone Hotel Investors, Inc.",Real Estate,True
913241,SHOO,"STEVEN MADDEN, LTD.",Consumer Cyclical,True
1594805,SHOP,SHOPIFY INC.,Technology,True
1760903,SHOT,"Safety Shot, Inc.",Consumer Defensive,True
1760903,SHOTW,"Safety Shot, Inc.",Consumer Defensive,True
1757499,SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",Healthcare,True
1784851,SHPWQ,"Shapeways Holdings, Inc.",Industrials,True
1644488,SHRG,SHARING SERVICES GLOBAL Corp,Consumer Defensive,True
1301713,SHVLF,STARCORE INTERNATIONAL MINES LTD.,Basic Materials,True
89800,SHW,SHERWIN WILLIAMS CO,Basic Materials,True
1446694,SHWDF,Showa Denko K.K./ADR,Basic Materials,True
1446694,SHWDY,Showa Denko K.K./ADR,Basic Materials,True
1622879,SHWZ,"Medicine Man Technologies, Inc.",Healthcare,True
743238,SHYF,"SHYFT GROUP, INC.",Industrials,True
1454480,SHZNF,Shenzhen Expressway Co. / ADR,Industrials,True
1454480,SHZNY,Shenzhen Expressway Co. / ADR,Industrials,True
1459839,SIBN,"SI-BONE, Inc.",Healthcare,True
1312109,SICLQ,Silvergate Capital Corp,Financial Services,True
1049659,SID,NATIONAL STEEL CO,Basic Materials,True
1879726,SIDU,Sidus Space Inc.,Industrials,True
65596,SIEB,SIEBERT FINANCIAL CORP,Financial Services,True
90168,SIF,SIFCO INDUSTRIES INC,Industrials,True
1094324,SIFY,SIFY TECHNOLOGIES LTD,Communication Services,True
832988,SIG,SIGNET JEWELERS LTD,Consumer Cyclical,True
1010086,SIGA,SIGA TECHNOLOGIES INC,Healthcare,True
230557,SIGI,SELECTIVE INSURANCE GROUP INC,Financial Services,True
230557,SIGIP,SELECTIVE INSURANCE GROUP INC,Financial Services,True
1642159,SIGY,"Sigyn Therapeutics, Inc.",Healthcare,True
1512920,SII,SPROTT INC.,Financial Services,True
1567925,SILA,"Sila Realty Trust, Inc.",Real Estate,True
916793,SILC,SILICOM LTD.,Technology,True
1545224,SILEF,Silver Elephant Mining Corp.,Basic Materials,True
1514183,SILO,"Silo Pharma, Inc.",Healthcare,True
1659520,SILV,SilverCrest Metals Inc.,,True
887153,SIM,"GRUPO SIMEC, S.A.B. de C.V.",Basic Materials,True
2014982,SIMA,SIM Acquisition Corp. I,Financial Services,True
2014982,SIMAU,SIM Acquisition Corp. I,Financial Services,True
2014982,SIMAW,SIM Acquisition Corp. I,Financial Services,True
1329394,SIMO,Silicon Motion Technology CORP,Technology,True
1274032,SIMPQ,"Simply, Inc.",Consumer Cyclical,True
1532595,SINC,Sincerity Applied Materials Holdings Corp.,Basic Materials,True
1443611,SING,SinglePoint Inc.,Technology,True
1269026,SINT,"Sintx Technologies, Inc.",Healthcare,True
1128252,SIPN,"SIPP International Industries, Inc.",Financial Services,True
1756704,SIRC,SOLAR INTEGRATED ROOFING CORP.,Technology,True
908937,SIRI,SIRIUS XM HOLDINGS INC.,Communication Services,True
1300734,SISI,"SHINECO, INC.",Consumer Defensive,True
894315,SITC,SITE Centers Corp.,Real Estate,True
1650729,SITE,"SiteOne Landscape Supply, Inc.",Industrials,True
1451809,SITM,SITIME Corp,Technology,True
1468978,SITS,"SOUTHERN ITS INTERNATIONAL, INC.",Industrials,True
1450922,SIVR,abrdn Silver ETF Trust,,True
1753673,SJ,Scienjoy Holding Corp,Communication Services,True
91419,SJM,J M SMUCKER Co,Consumer Defensive,True
319655,SJT,SAN JUAN BASIN ROYALTY TRUST,Energy,True
766829,SJW,SJW GROUP,Utilities,True
1128281,SKAS,"Saker Aviation Services, Inc.",Industrials,True
2031009,SKBL,Skyline Builders Group Holding Ltd,Industrials,True
1713748,SKE,Skeena Resources Ltd,Basic Materials,True
1794942,SKFG,"Stark Focus Group, Inc.",Consumer Cyclical,True
1912461,SKGR,SK Growth Opportunities Corp,,True
1912461,SKGRU,SK Growth Opportunities Corp,,True
1912461,SKGRW,SK Growth Opportunities Corp,,True
1774675,SKIL,Skillsoft Corp.,Consumer Defensive,True
1774675,SKILW,Skillsoft Corp.,Consumer Defensive,True
1818093,SKIN,Beauty Health Co,Consumer Defensive,True
1991261,SKK,SKK Holdings Ltd,Industrials,True
1546853,SKKY,"Skkynet Cloud Systems, Inc.",Technology,True
1487139,SKLTF,Seek Ltd,Communication Services,True
1487139,SKLTY,Seek Ltd,Communication Services,True
1801661,SKLZ,Skillz Inc.,Communication Services,True
1015650,SKM,SK TELECOM CO LTD,Communication Services,True
1015650,SKMTF,SK TELECOM CO LTD,,True
899715,SKT,TANGER INC.,Real Estate,True
1085277,SKVI,"SKINVISIBLE, INC.",Consumer Defensive,True
1519449,SKWD,"Skyward Specialty Insurance Group, Inc.",Financial Services,True
1065837,SKX,SKECHERS USA INC,Consumer Cyclical,True
90896,SKY,"Champion Homes, Inc.",Consumer Cyclical,True
1516551,SKYE,"Skye Bioscience, Inc.",Healthcare,True
1823587,SKYH,Sky Harbour Group Corp,Industrials,True
1823587,SKYH-WT,Sky Harbour Group Corp,,True
1555017,SKYI,"Sky Century Investment, Inc.",Healthcare,True
1812447,SKYQ,Sky Quarry Inc.,Energy,True
1819974,SKYT,"SkyWater Technology, Inc",Technology,True
793733,SKYW,SKYWEST INC,Industrials,True
1598981,SKYX,SKYX Platforms Corp.,Industrials,True
1038074,SLAB,SILICON LABORATORIES INC.,Technology,True
1838162,SLAMF,Slam Corp.,Financial Services,True
87347,SLB,SCHLUMBERGER LIMITED/NV,Energy,True
1657642,SLBK,"Skyline Bankshares, Inc.",Financial Services,True
1707502,SLDB,Solid Biosciences Inc.,Healthcare,True
1427644,SLDC,"Telco Cuba, Inc.",Communication Services,True
1844862,SLDP,"Solid Power, Inc.",Consumer Cyclical,True
1844862,SLDPW,"Solid Power, Inc.",Consumer Cyclical,True
1621672,SLE,"Super League Enterprise, Inc.",Communication Services,True
1097362,SLF,SUN LIFE FINANCIAL INC,Financial Services,True
1097362,SLFIF,SUN LIFE FINANCIAL INC,Financial Services,True
1097362,SLFQF,SUN LIFE FINANCIAL INC,,True
1040971,SLG,SL GREEN REALTY CORP,Real Estate,True
1040971,SLG-PI,SL GREEN REALTY CORP,Real Estate,True
1987189,SLGB,Smart Logistics Global Ltd,,True
1684693,SLGL,Sol-Gel Technologies Ltd.,Healthcare,True
849869,SLGN,SILGAN HOLDINGS INC,Consumer Cyclical,True
1839730,SLHGF,Skylight Health Group Inc.,Healthcare,True
1537137,SLI,STANDARD LITHIUM LTD.,Basic Materials,True
1032033,SLM,SLM Corp,Financial Services,True
1032033,SLMBP,SLM Corp,Financial Services,True
1838162,SLMUF,Slam Corp.,Financial Services,True
1838162,SLMWF,Slam Corp.,,True
1479615,SLN,Silence Therapeutics plc,Healthcare,True
1479615,SLNCF,Silence Therapeutics plc,Healthcare,True
1883814,SLND,"Southland Holdings, Inc.",Industrials,True
1883814,SLND-WT,"Southland Holdings, Inc.",,True
1043186,SLNG,"Stabilis Solutions, Inc.",Energy,True
64463,SLNH,"Soluna Holdings, Inc",Financial Services,True
64463,SLNHP,"Soluna Holdings, Inc",Financial Services,True
1484565,SLNO,SOLENO THERAPEUTICS INC,Healthcare,True
1023459,SLP,"Simulations Plus, Inc.",Healthcare,True
1794783,SLQT,"SelectQuote, Inc.",Financial Services,True
1880189,SLRA,SOLERA CORP.,,True
1418076,SLRC,SLR Investment Corp.,Financial Services,True
1962918,SLRN,"ACELYRIN, Inc.",Healthcare,True
1615219,SLRX,"Salarius Pharmaceuticals, Inc.",Healthcare,True
1390478,SLS,"SELLAS Life Sciences Group, Inc.",Healthcare,True
2019103,SLSR,Solaris Resources Inc.,Basic Materials,True
1508786,SLTN,"SILVERTON ENERGY, INC.",Financial Services,True
1330568,SLV,iShares Silver Trust,,True
1856485,SLVM,Sylvamo Corp,Basic Materials,True
1053092,SLVO,CREDIT SUISSE AG,,True
930826,SLVYY,SOLVAY S A /ADR/,Basic Materials,True
2022416,SLXN,Silexion Therapeutics Corp,Healthcare,True
2022416,SLXNW,Silexion Therapeutics Corp,Healthcare,True
893538,SM,SM Energy Co,Energy,True
1366561,SMAR,SMARTSHEET INC,,True
916907,SMBC,"SOUTHERN MISSOURI BANCORP, INC.",Financial Services,True
1038773,SMBK,SMARTFINANCIAL INC.,Financial Services,True
1448978,SMBMF,SembCorp Marine Ltd.,Energy,True
1448978,SMBMY,SembCorp Marine Ltd.,Energy,True
2024218,SMC,Summit Midstream Corp,Energy,True
1497230,SMCE,"SMC Entertainment, Inc.",Technology,True
1375365,SMCI,"Super Micro Computer, Inc.",Technology,True
1022837,SMFG,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",Financial Services,True
1022837,SMFNF,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",Financial Services,True
825542,SMG,SCOTTS MIRACLE-GRO CO,Basic Materials,True
1426506,SMGI,SMG Industries Inc.,Energy,True
1114446,SMHB,UBS AG,,True
1690334,SMHI,SEACOR Marine Holdings Inc.,Industrials,True
924719,SMID,SMITH MIDLAND CORP,Basic Materials,True
922612,SMIT,SCHMITT INDUSTRIES INC,Technology,True
1555812,SMKUY,Siam Makro Public Co Limited/ADR,,True
1554859,SMLR,"Semler Scientific, Inc.",Healthcare,True
1301991,SMME,"SmartMetric, Inc.",Technology,True
1599298,SMMT,Summit Therapeutics Inc.,Healthcare,True
93389,SMP,"STANDARD MOTOR PRODUCTS, INC.",Consumer Cyclical,True
1702744,SMPL,Simply Good Foods Co,Consumer Defensive,True
1669414,SMPNY,"Sompo Japan Nipponkoa Holdings, Inc./ADR",Financial Services,True
1822966,SMR,NUSCALE POWER Corp,Industrials,True
1822966,SMR-WT,NUSCALE POWER Corp,,True
1480313,SMREF,SUN SUMMIT MINERALS CORP.,Basic Materials,True
1837014,SMRT,"SmartRent, Inc.",Technology,True
948708,SMSI,"SMITH MICRO SOFTWARE, INC.",Technology,True
88941,SMTC,SEMTECH CORP,Technology,True
714256,SMTI,Sanara MedTech Inc.,Healthcare,True
1817760,SMTK,"SmartKem, Inc.",Technology,True
1705259,SMTSF,Sierra Metals Inc.,Basic Materials,True
1842731,SMWB,SIMILARWEB LTD.,Technology,True
1940674,SMX,SMX (Security Matters) Public Ltd Co,Industrials,True
1519472,SMXT,"SolarMax Technology, Inc.",Technology,True
1940674,SMXWW,SMX (Security Matters) Public Ltd Co,Industrials,True
1957132,SN,"SharkNinja, Inc.",Consumer Cyclical,True
91440,SNA,Snap-on Inc,Industrials,True
1886894,SNAL,"Snail, Inc.",Communication Services,True
1564408,SNAP,Snap Inc,Communication Services,True
1691936,SNAX,"STRYVE FOODS, INC.",Consumer Defensive,True
1691936,SNAXW,"STRYVE FOODS, INC.",Consumer Defensive,True
1358633,SNBH,SENTIENT BRANDS HOLDINGS INC.,Consumer Defensive,True
827187,SNBR,Sleep Number Corp,Consumer Cyclical,True
1131554,SNCR,SYNCHRONOSS TECHNOLOGIES INC,Technology,True
1131554,SNCRL,SYNCHRONOSS TECHNOLOGIES INC,,True
1743907,SNCY,"Sun Country Airlines Holdings, Inc.",Industrials,True
1529628,SND,"Smart Sand, Inc.",Energy,True
1043000,SNDA,"SONIDA SENIOR LIVING, INC.",Healthcare,True
2023554,SNDK,Sandisk Corp,Technology,True
1766600,SNDL,SNDL Inc.,Consumer Defensive,True
1692063,SNDR,"Schneider National, Inc.",Industrials,True
1395937,SNDX,Syndax Pharmaceuticals Inc,Healthcare,True
313838,SNEJF,Sony Group Corp,Technology,True
1680378,SNES,"SenesTech, Inc.",Basic Materials,True
913760,SNEX,StoneX Group Inc.,Financial Services,True
318673,SNFCA,SECURITY NATIONAL FINANCIAL CORP,Financial Services,True
812796,SNGX,"SOLIGENIX, INC.",Healthcare,True
1927077,SNHO,SHONGHOYA INTERNATIONAL GROUP INC.,Consumer Cyclical,True
1097362,SNLIF,SUN LIFE FINANCIAL INC,,True
845982,SNN,SMITH & NEPHEW PLC,Healthcare,True
1313938,SNNC,"Sibannac, Inc.",Healthcare,True
845982,SNNUF,SMITH & NEPHEW PLC,Healthcare,True
1367083,SNOA,"Sonoma Pharmaceuticals, Inc.",Healthcare,True
1640147,SNOW,Snowflake Inc.,Technology,True
1123658,SNPMF,CHINA PETROLEUM & CHEMICAL CORP,Energy,True
883241,SNPS,SYNOPSYS INC,Technology,True
1343465,SNPW,Sun Pacific Holding Corp.,Technology,True
1571934,SNPX,"Synaptogenix, Inc.",Healthcare,True
2021938,SNRE,Sunrise Communications AG,Communication Services,True
1652539,SNRG,SusGlobal Energy Corp.,Industrials,True
1829802,SNSE,"Sensei Biotherapeutics, Inc.",Healthcare,True
1993727,SNT,Senstar Technologies Corp,Industrials,True
1810467,SNTG,Sentage Holdings Inc.,Financial Services,True
1854270,SNTI,"Senti Biosciences, Inc.",Healthcare,True
1087711,SNTUF,Santander UK plc,Financial Services,True
1619096,SNTW,Summit Networks Inc.,Consumer Cyclical,True
18349,SNV,SYNOVUS FINANCIAL CORP,Financial Services,True
18349,SNV-PD,SYNOVUS FINANCIAL CORP,Financial Services,True
18349,SNV-PE,SYNOVUS FINANCIAL CORP,Financial Services,True
1096759,SNWR,Sanwire Corp,Communication Services,True
1417663,SNWV,"SANUWAVE Health, Inc.",Healthcare,True
1177394,SNX,TD SYNNEX CORP,Technology,True
1121404,SNY,Sanofi,Healthcare,True
1121404,SNYNF,Sanofi,Healthcare,True
1562733,SNYR,Synergy CHC Corp.,Healthcare,True
92122,SO,SOUTHERN CO,Utilities,True
1853070,SOAR,"Volato Group, Inc.",Industrials,True
1853070,SOARW,"Volato Group, Inc.",Industrials,True
2019061,SOBO,South Bow Corp,Energy,True
1425627,SOBR,"SOBR Safe, Inc.",,True
1831481,SOC,Sable Offshore Corp.,,True
92108,SOCGM,SOUTHERN CALIFORNIA GAS CO,,True
92108,SOCGP,SOUTHERN CALIFORNIA GAS CO,,True
91668,SODI,SOLITRON DEVICES INC,,True
1818874,SOFI,"SoFi Technologies, Inc.",,True
1029744,SOFO,SONIC FOUNDRY INC,,True
1783407,SOGP,Sound Group Inc.,,True
1301236,SOHO,Sotherly Hotels Inc.,,True
1301236,SOHOB,Sotherly Hotels Inc.,,True
1301236,SOHON,Sotherly Hotels Inc.,,True
1301236,SOHOO,Sotherly Hotels Inc.,,True
1734107,SOHU,Sohu.com Ltd,,True
92122,SOJC,SOUTHERN CO,,True
92122,SOJD,SOUTHERN CO,,True
92122,SOJE,SOUTHERN CO,,True
1417892,SOL,Emeren Group Ltd,,True
1964738,SOLV,Solventum Corp,Healthcare,True
91767,SON,SONOCO PRODUCTS CO,Consumer Cyclical,True
1819395,SOND,Sonder Holdings Inc.,Consumer Cyclical,True
1819395,SONDW,Sonder Holdings Inc.,Consumer Cyclical,True
1671132,SONG,Music Licensing Inc.,Communication Services,True
1178697,SONM,SONIM TECHNOLOGIES INC,Technology,True
1106838,SONN,"Sonnet BioTherapeutics Holdings, Inc.",Healthcare,True
1314727,SONO,Sonos Inc,Technology,True
1407973,SONX,"Sonendo, Inc.",Healthcare,True
313838,SONY,Sony Group Corp,Technology,True
1817511,SOPA,SOCIETY PASS INCORPORATED.,Technology,True
1840706,SOPH,SOPHiA GENETICS SA,Healthcare,True
91847,SOR,SOURCE CAPITAL INC /DE/,Financial Services,True
1346610,SOS,SOS Ltd,Financial Services,True
806172,SOTK,SONO TEK CORP,Technology,True
1840856,SOUN,"SOUNDHOUND AI, INC.",Technology,True
1840856,SOUNW,"SOUNDHOUND AI, INC.",Technology,True
1490161,SOWG,Sow Good Inc.,Consumer Defensive,True
1471824,SOYB,Teucrium Commodity Trust,,True
